,temp_air,ghi,dni,dhi,wind_speed
2021-04-17 23:00:00,3.25,60.15,64.21,45.35,5.38
2021-04-18 00:00:00,2.71,1.25,0.0,1.25,4.28
2021-04-18 01:00:00,1.67,0.0,-0.0,0.0,3.59
2021-04-18 02:00:00,0.61,0.0,-0.0,0.0,3.45
2021-04-18 03:00:00,-0.27,0.0,-0.0,0.0,3.31
2021-04-18 04:00:00,-0.99,0.0,-0.0,0.0,3.17
2021-04-18 05:00:00,-1.55,0.0,-0.0,0.0,3.1
2021-04-18 06:00:00,-2.01,0.0,-0.0,0.0,2.97
2021-04-18 07:00:00,-1.36,0.0,-0.0,0.0,2.48
2021-04-18 08:00:00,-1.85,0.0,-0.0,0.0,2.34
2021-04-18 09:00:00,-2.24,0.0,-0.0,0.0,2.0
2021-04-18 10:00:00,-2.67,0.0,-0.0,0.0,1.79
2021-04-18 11:00:00,-3.19,29.9,0.0,29.9,1.72
2021-04-18 12:00:00,-1.91,266.75,959.54,67.25,1.1
2021-04-18 13:00:00,0.26,473.9,985.7,85.75,0.76
2021-04-18 14:00:00,1.57,660.9,1012.24,92.7,0.28
2021-04-18 15:00:00,3.25,747.05,801.91,186.4,1.17
2021-04-18 16:00:00,4.39,856.05,913.47,127.25,1.31
2021-04-18 17:00:00,5.71,869.95,827.7,165.85,1.24
2021-04-18 18:00:00,6.8,801.7,723.26,184.0,0.97
2021-04-18 19:00:00,7.63,638.1,612.19,143.6,2.76
2021-04-18 20:00:00,7.44,460.15,392.84,179.3,4.62
2021-04-18 21:00:00,6.61,106.7,34.97,86.35,4.76
2021-04-18 22:00:00,4.44,28.3,0.0,28.3,3.86
2021-04-18 23:00:00,2.92,11.95,0.0,11.95,4.0
2021-04-19 00:00:00,2.03,0.35,0.0,0.35,4.07
2021-04-19 01:00:00,1.93,0.0,-0.0,0.0,4.07
2021-04-19 02:00:00,2.11,0.0,-0.0,0.0,4.14
2021-04-19 03:00:00,2.3,0.0,-0.0,0.0,4.48
2021-04-19 04:00:00,2.01,0.0,-0.0,0.0,4.76
2021-04-19 05:00:00,1.6,0.0,-0.0,0.0,4.28
2021-04-19 06:00:00,1.15,0.0,-0.0,0.0,4.14
2021-04-19 07:00:00,0.93,0.0,-0.0,0.0,3.86
2021-04-19 08:00:00,0.69,0.0,-0.0,0.0,3.86
2021-04-19 09:00:00,0.57,0.0,-0.0,0.0,3.86
2021-04-19 10:00:00,0.59,0.0,-0.0,0.0,4.0
2021-04-19 11:00:00,0.58,28.55,0.0,28.55,4.48
2021-04-19 12:00:00,0.86,233.8,760.42,72.2,4.48
2021-04-19 13:00:00,2.14,478.45,982.0,87.5,5.31
2021-04-19 14:00:00,3.55,650.3,916.3,132.25,6.14
2021-04-19 15:00:00,4.8,817.4,1001.37,113.55,5.93
2021-04-19 16:00:00,6.45,878.45,859.42,189.8,6.28
2021-04-19 17:00:00,7.5,955.2,991.36,108.7,5.79
2021-04-19 18:00:00,8.69,934.05,974.55,98.8,5.72
2021-04-19 19:00:00,10.39,828.05,891.16,105.65,5.72
2021-04-19 20:00:00,11.22,686.9,819.8,98.5,5.86
2021-04-19 21:00:00,11.66,506.0,722.49,83.55,5.93
2021-04-19 22:00:00,11.64,298.1,546.43,68.25,5.72
2021-04-19 23:00:00,10.94,98.8,254.98,38.45,4.62
2021-04-20 00:00:00,9.18,2.45,12.32,1.85,4.21
2021-04-20 01:00:00,7.38,0.0,-0.0,0.0,4.34
2021-04-20 02:00:00,6.09,0.0,-0.0,0.0,4.34
2021-04-20 03:00:00,4.83,0.0,-0.0,0.0,3.79
2021-04-20 04:00:00,3.49,0.0,-0.0,0.0,3.1
2021-04-20 05:00:00,2.36,0.0,-0.0,0.0,2.76
2021-04-20 06:00:00,1.45,0.0,-0.0,0.0,2.76
2021-04-20 07:00:00,1.25,0.0,-0.0,0.0,3.31
2021-04-20 08:00:00,0.72,0.0,-0.0,0.0,3.1
2021-04-20 09:00:00,0.13,0.0,-0.0,0.0,2.83
2021-04-20 10:00:00,-0.44,0.0,-0.0,0.0,2.83
2021-04-20 11:00:00,-0.9,32.55,0.0,32.55,2.97
2021-04-20 12:00:00,0.15,285.5,1011.52,65.95,2.48
2021-04-20 13:00:00,2.58,492.25,1014.09,84.2,2.62
2021-04-20 14:00:00,4.71,677.2,1020.29,96.3,2.48
2021-04-20 15:00:00,6.5,821.7,1014.84,104.65,2.07
2021-04-20 16:00:00,8.02,913.3,998.71,109.65,1.86
2021-04-20 17:00:00,9.34,945.45,973.31,111.3,2.14
2021-04-20 18:00:00,10.43,919.4,941.67,109.55,2.28
2021-04-20 19:00:00,11.7,829.8,891.2,104.85,2.28
2021-04-20 20:00:00,12.22,687.6,819.63,97.05,2.21
2021-04-20 21:00:00,12.42,505.45,715.05,85.35,1.93
2021-04-20 22:00:00,12.39,300.65,546.47,69.2,1.66
2021-04-20 23:00:00,11.71,105.45,284.46,37.25,1.59
2021-04-21 00:00:00,9.85,2.85,14.43,2.1,2.14
2021-04-21 01:00:00,7.46,0.0,-0.0,0.0,2.55
2021-04-21 02:00:00,5.68,0.0,-0.0,0.0,2.69
2021-04-21 03:00:00,4.51,0.0,-0.0,0.0,2.48
2021-04-21 04:00:00,3.63,0.0,-0.0,0.0,2.41
2021-04-21 05:00:00,2.86,0.0,-0.0,0.0,2.48
2021-04-21 06:00:00,2.28,0.0,-0.0,0.0,2.34
2021-04-21 07:00:00,1.9,0.0,-0.0,0.0,1.93
2021-04-21 08:00:00,1.02,0.0,-0.0,0.0,2.07
2021-04-21 09:00:00,0.23,0.0,-0.0,0.0,1.79
2021-04-21 10:00:00,-0.42,0.0,-0.0,0.0,1.79
2021-04-21 11:00:00,-0.96,39.9,0.0,39.9,2.0
2021-04-21 12:00:00,0.79,249.9,630.65,110.2,1.52
2021-04-21 13:00:00,5.01,426.5,630.39,170.2,1.24
2021-04-21 14:00:00,7.29,524.3,417.71,284.85,1.59
2021-04-21 15:00:00,8.77,669.7,455.95,345.9,1.79
2021-04-21 16:00:00,10.08,674.8,325.12,412.1,1.52
2021-04-21 17:00:00,10.91,542.25,109.46,448.1,1.52
2021-04-21 18:00:00,11.09,432.75,60.78,380.3,1.79
2021-04-21 19:00:00,10.81,434.1,57.58,387.1,1.79
2021-04-21 20:00:00,10.89,364.2,72.24,311.95,1.86
2021-04-21 21:00:00,10.8,306.8,124.94,233.05,2.14
2021-04-21 22:00:00,10.42,189.85,87.36,152.6,2.14
2021-04-21 23:00:00,9.61,66.2,31.92,58.45,2.07
2021-04-22 00:00:00,8.19,2.35,1.81,2.25,2.21
2021-04-22 01:00:00,6.81,0.0,-0.0,0.0,2.28
2021-04-22 02:00:00,5.94,0.0,-0.0,0.0,2.21
2021-04-22 03:00:00,5.21,0.0,-0.0,0.0,2.14
2021-04-22 04:00:00,4.46,0.0,-0.0,0.0,2.0
2021-04-22 05:00:00,3.86,0.0,-0.0,0.0,1.93
2021-04-22 06:00:00,3.08,0.0,-0.0,0.0,1.79
2021-04-22 07:00:00,2.31,0.0,-0.0,0.0,2.14
2021-04-22 08:00:00,1.7,0.0,-0.0,0.0,2.21
2021-04-22 09:00:00,1.6,0.0,-0.0,0.0,2.41
2021-04-22 10:00:00,1.58,0.0,-0.0,0.0,2.69
2021-04-22 11:00:00,1.74,45.15,0.0,45.15,2.9
2021-04-22 12:00:00,3.27,271.5,791.68,92.65,2.69
2021-04-22 13:00:00,6.15,476.0,863.17,121.5,3.17
2021-04-22 14:00:00,8.25,650.35,866.97,150.05,4.0
2021-04-22 15:00:00,9.8,760.25,780.16,203.45,4.55
2021-04-22 16:00:00,10.9,868.1,786.55,230.0,5.03
2021-04-22 17:00:00,11.78,901.55,797.62,213.1,5.38
2021-04-22 18:00:00,12.39,858.5,710.19,243.65,5.59
2021-04-22 19:00:00,12.78,802.2,806.82,141.45,5.93
2021-04-22 20:00:00,12.76,698.05,828.31,96.75,5.86
2021-04-22 21:00:00,12.43,515.65,726.21,85.0,5.52
2021-04-22 22:00:00,11.74,313.75,576.1,66.45,5.17
2021-04-22 23:00:00,10.55,114.0,308.94,38.05,4.28
2021-04-23 00:00:00,8.74,3.9,21.37,2.65,4.21
2021-04-23 01:00:00,7.11,0.0,-0.0,0.0,3.79
2021-04-23 02:00:00,6.35,0.0,-0.0,0.0,3.93
2021-04-23 03:00:00,6.05,0.0,-0.0,0.0,4.07
2021-04-23 04:00:00,5.9,0.0,-0.0,0.0,4.28
2021-04-23 05:00:00,5.75,0.0,-0.0,0.0,4.34
2021-04-23 06:00:00,5.53,0.0,-0.0,0.0,4.14
2021-04-23 07:00:00,5.41,0.0,-0.0,0.0,3.86
2021-04-23 08:00:00,5.03,0.0,-0.0,0.0,3.59
2021-04-23 09:00:00,4.67,0.0,-0.0,0.0,3.45
2021-04-23 10:00:00,4.5,0.0,-0.0,0.0,3.38
2021-04-23 11:00:00,4.57,45.5,0.0,45.5,3.24
2021-04-23 12:00:00,6.01,258.65,696.02,98.4,2.69
2021-04-23 13:00:00,8.87,443.2,717.55,145.6,2.83
2021-04-23 14:00:00,11.6,626.6,805.93,158.5,2.97
2021-04-23 15:00:00,14.25,771.25,859.02,155.2,2.9
2021-04-23 16:00:00,16.38,818.9,703.54,245.9,3.1
2021-04-23 17:00:00,17.65,889.3,833.63,167.3,3.52
2021-04-23 18:00:00,18.53,881.35,896.39,102.8,3.93
2021-04-23 19:00:00,19.3,624.05,546.95,174.65,4.62
2021-04-23 20:00:00,18.9,426.5,303.33,205.5,3.93
2021-04-23 21:00:00,17.91,253.15,80.66,205.1,3.03
2021-04-23 22:00:00,16.42,94.85,1.85,94.05,3.17
2021-04-23 23:00:00,14.9,30.0,0.0,30.0,3.79
2021-04-24 00:00:00,13.94,1.65,0.0,1.65,4.07
2021-04-24 01:00:00,13.12,0.0,-0.0,0.0,3.93
2021-04-24 02:00:00,12.65,0.0,-0.0,0.0,3.86
2021-04-24 03:00:00,12.45,0.0,-0.0,0.0,4.07
2021-04-24 04:00:00,12.37,0.0,-0.0,0.0,4.0
2021-04-24 05:00:00,12.29,0.0,-0.0,0.0,3.59
2021-04-24 06:00:00,11.99,0.0,-0.0,0.0,2.97
2021-04-24 07:00:00,11.81,0.0,-0.0,0.0,2.9
2021-04-24 08:00:00,11.42,0.0,-0.0,0.0,3.1
2021-04-24 09:00:00,10.82,0.0,-0.0,0.0,3.38
2021-04-24 10:00:00,10.43,0.0,-0.0,0.0,3.52
2021-04-24 11:00:00,10.16,12.15,16.9,11.4,3.59
2021-04-24 12:00:00,10.18,32.7,0.21,32.65,3.59
2021-04-24 13:00:00,10.51,81.4,2.51,80.35,3.59
2021-04-24 14:00:00,11.13,107.5,5.05,104.55,3.45
2021-04-24 15:00:00,11.54,84.05,1.11,83.25,3.45
2021-04-24 16:00:00,11.37,167.7,2.2,165.9,3.72
2021-04-24 17:00:00,11.67,142.6,0.12,142.5,3.72
2021-04-24 18:00:00,11.48,121.75,0.0,121.75,3.52
2021-04-24 19:00:00,11.46,125.4,0.0,125.4,3.31
2021-04-24 20:00:00,11.18,90.55,1.78,89.25,3.45
2021-04-24 21:00:00,10.7,53.6,2.59,52.05,3.38
2021-04-24 22:00:00,10.16,27.95,0.0,27.95,3.24
2021-04-24 23:00:00,9.75,10.2,0.0,10.2,3.1
2021-04-25 00:00:00,9.35,0.45,0.0,0.45,2.97
2021-04-25 01:00:00,9.13,0.0,-0.0,0.0,2.69
2021-04-25 02:00:00,9.04,0.0,-0.0,0.0,2.34
2021-04-25 03:00:00,8.97,0.0,-0.0,0.0,2.07
2021-04-25 04:00:00,8.92,0.0,-0.0,0.0,1.66
2021-04-25 05:00:00,8.89,0.0,-0.0,0.0,1.45
2021-04-25 06:00:00,8.81,0.0,-0.0,0.0,1.86
2021-04-25 07:00:00,8.95,0.0,-0.0,0.0,1.66
2021-04-25 08:00:00,8.91,0.0,-0.0,0.0,2.0
2021-04-25 09:00:00,8.96,0.0,-0.0,0.0,2.41
2021-04-25 10:00:00,9.07,0.0,-0.0,0.0,2.83
2021-04-25 11:00:00,9.26,12.75,0.0,12.75,2.83
2021-04-25 12:00:00,9.65,35.85,6.08,34.4,3.17
2021-04-25 13:00:00,10.1,67.0,0.0,67.0,4.55
2021-04-25 14:00:00,10.12,133.9,0.0,133.9,4.69
2021-04-25 15:00:00,10.06,282.05,114.66,199.05,4.28
2021-04-25 16:00:00,11.05,419.4,170.85,279.2,5.24
2021-04-25 17:00:00,12.69,548.65,213.63,362.4,5.1
2021-04-25 18:00:00,14.02,741.4,572.52,241.05,4.9
2021-04-25 19:00:00,15.51,689.5,573.19,215.55,4.41
2021-04-25 20:00:00,15.91,535.25,504.79,164.85,4.69
2021-04-25 21:00:00,15.75,468.3,605.3,104.5,4.62
2021-04-25 22:00:00,15.53,271.4,412.42,90.9,4.28
2021-04-25 23:00:00,14.41,105.85,245.27,43.35,3.03
2021-04-26 00:00:00,12.36,4.85,16.87,3.7,2.62
2021-04-26 01:00:00,10.01,0.0,-0.0,0.0,2.9
2021-04-26 02:00:00,8.41,0.0,-0.0,0.0,3.03
2021-04-26 03:00:00,7.36,0.0,-0.0,0.0,2.76
2021-04-26 04:00:00,6.37,0.0,-0.0,0.0,2.34
2021-04-26 05:00:00,5.61,0.0,-0.0,0.0,2.0
2021-04-26 06:00:00,4.89,0.0,-0.0,0.0,1.79
2021-04-26 07:00:00,4.37,0.0,-0.0,0.0,1.66
2021-04-26 08:00:00,3.69,0.0,-0.0,0.0,1.38
2021-04-26 09:00:00,3.79,0.0,-0.0,0.0,1.1
2021-04-26 10:00:00,2.85,0.0,-0.0,0.0,0.83
2021-04-26 11:00:00,2.09,77.95,651.84,43.3,0.9
2021-04-26 12:00:00,3.32,220.55,467.74,107.0,0.48
2021-04-26 13:00:00,5.05,371.15,467.85,171.65,0.28
2021-04-26 14:00:00,6.85,546.35,583.82,200.95,0.34
2021-04-26 15:00:00,8.63,810.2,916.26,144.0,0.41
2021-04-26 16:00:00,10.7,851.05,814.96,179.85,0.62
2021-04-26 17:00:00,11.99,797.55,615.49,259.25,1.31
2021-04-26 18:00:00,12.9,913.35,902.1,122.6,1.38
2021-04-26 19:00:00,14.46,834.8,886.49,99.55,1.38
2021-04-26 20:00:00,15.12,690.7,801.3,100.7,1.38
2021-04-26 21:00:00,15.43,513.0,707.22,86.1,1.31
2021-04-26 22:00:00,15.46,313.15,554.93,68.75,1.38
2021-04-26 23:00:00,15.08,117.85,296.96,41.3,1.03
2021-04-27 00:00:00,13.91,5.6,25.22,3.8,0.9
2021-04-27 01:00:00,11.42,0.0,-0.0,0.0,2.48
2021-04-27 02:00:00,9.76,0.0,-0.0,0.0,2.69
2021-04-27 03:00:00,8.57,0.0,-0.0,0.0,2.48
2021-04-27 04:00:00,7.64,0.0,-0.0,0.0,2.21
2021-04-27 05:00:00,6.79,0.0,-0.0,0.0,2.07
2021-04-27 06:00:00,5.92,0.0,-0.0,0.0,1.93
2021-04-27 07:00:00,5.56,0.0,-0.0,0.0,2.0
2021-04-27 08:00:00,5.18,0.0,-0.0,0.0,2.07
2021-04-27 09:00:00,4.99,0.0,-0.0,0.0,2.21
2021-04-27 10:00:00,4.9,0.0,-0.0,0.0,2.28
2021-04-27 11:00:00,4.99,89.15,491.85,60.9,2.21
2021-04-27 12:00:00,6.49,287.2,809.0,87.55,1.86
2021-04-27 13:00:00,10.23,491.7,898.97,105.0,2.14
2021-04-27 14:00:00,13.49,671.85,936.29,114.7,2.62
2021-04-27 15:00:00,15.97,821.1,967.68,114.45,3.38
2021-04-27 16:00:00,17.56,875.65,894.66,136.2,3.79
2021-04-27 17:00:00,18.22,807.05,725.13,170.9,4.07
2021-04-27 18:00:00,17.04,594.6,397.21,245.4,5.17
2021-04-27 19:00:00,15.53,624.1,490.87,215.75,3.86
2021-04-27 20:00:00,16.21,503.65,385.29,219.0,4.07
2021-04-27 21:00:00,16.01,412.75,456.36,136.1,4.48
2021-04-27 22:00:00,15.9,259.2,405.29,79.6,5.17
2021-04-27 23:00:00,15.05,93.7,183.72,45.8,5.31
2021-04-28 00:00:00,13.17,4.9,6.04,4.45,5.86
2021-04-28 01:00:00,11.31,0.0,-0.0,0.0,5.17
2021-04-28 02:00:00,9.62,0.0,-0.0,0.0,3.93
2021-04-28 03:00:00,8.29,0.0,-0.0,0.0,3.31
2021-04-28 04:00:00,7.82,0.0,-0.0,0.0,2.83
2021-04-28 05:00:00,7.02,0.0,-0.0,0.0,1.86
2021-04-28 06:00:00,6.07,0.0,-0.0,0.0,2.41
2021-04-28 07:00:00,6.78,0.0,-0.0,0.0,1.86
2021-04-28 08:00:00,6.49,0.0,-0.0,0.0,2.48
2021-04-28 09:00:00,5.87,0.0,-0.0,0.0,3.31
2021-04-28 10:00:00,4.92,0.0,-0.0,0.0,4.0
2021-04-28 11:00:00,4.06,14.45,0.0,14.45,3.79
2021-04-28 12:00:00,3.61,49.9,0.0,49.9,3.79
2021-04-28 13:00:00,3.69,149.6,16.71,142.35,4.76
2021-04-28 14:00:00,4.64,252.45,28.66,235.3,5.72
2021-04-28 15:00:00,5.68,334.95,100.09,261.55,5.38
2021-04-28 16:00:00,6.57,465.1,119.73,365.8,5.31
2021-04-28 17:00:00,7.51,472.65,106.49,378.95,5.17
2021-04-28 18:00:00,8.12,412.4,75.03,346.25,5.03
2021-04-28 19:00:00,8.46,408.3,114.88,312.45,4.14
2021-04-28 20:00:00,9.11,453.55,270.55,253.0,4.28
2021-04-28 21:00:00,9.82,306.1,173.22,200.65,3.79
2021-04-28 22:00:00,9.85,253.4,286.87,125.5,3.03
2021-04-28 23:00:00,9.63,80.5,93.31,55.9,2.62
2021-04-29 00:00:00,8.31,6.5,19.3,5.0,2.76
2021-04-29 01:00:00,6.61,0.0,-0.0,0.0,2.69
2021-04-29 02:00:00,5.43,0.0,-0.0,0.0,2.55
2021-04-29 03:00:00,4.53,0.0,-0.0,0.0,3.03
2021-04-29 04:00:00,3.87,0.0,-0.0,0.0,3.17
2021-04-29 05:00:00,3.14,0.0,-0.0,0.0,2.76
2021-04-29 06:00:00,2.61,0.0,-0.0,0.0,2.0
2021-04-29 07:00:00,1.8,0.0,-0.0,0.0,1.86
2021-04-29 08:00:00,0.91,0.0,-0.0,0.0,1.79
2021-04-29 09:00:00,0.34,0.0,-0.0,0.0,2.34
2021-04-29 10:00:00,0.23,0.0,-0.0,0.0,2.9
2021-04-29 11:00:00,0.19,121.7,1213.25,41.91,3.1
2021-04-29 12:00:00,1.68,319.05,980.19,69.5,3.24
2021-04-29 13:00:00,3.54,524.15,1002.86,85.5,3.72
2021-04-29 14:00:00,5.35,707.1,1014.1,96.9,3.59
2021-04-29 15:00:00,7.02,850.9,1012.22,105.55,3.79
2021-04-29 16:00:00,8.42,943.8,1001.23,110.65,4.0
2021-04-29 17:00:00,9.65,976.85,980.44,111.6,3.72
2021-04-29 18:00:00,10.74,942.5,941.37,110.25,3.31
2021-04-29 19:00:00,11.7,852.75,892.76,105.75,2.76
2021-04-29 20:00:00,12.27,711.55,825.29,97.8,2.34
2021-04-29 21:00:00,12.62,530.75,726.77,86.5,2.21
2021-04-29 22:00:00,12.72,327.7,574.33,70.1,2.34
2021-04-29 23:00:00,12.49,129.75,326.04,42.85,2.21
2021-04-30 00:00:00,11.34,8.15,39.58,4.95,2.0
2021-04-30 01:00:00,9.48,0.0,-0.0,0.0,2.48
2021-04-30 02:00:00,7.95,0.0,-0.0,0.0,2.55
2021-04-30 03:00:00,6.77,0.0,-0.0,0.0,2.69
2021-04-30 04:00:00,5.85,0.0,-0.0,0.0,2.76
2021-04-30 05:00:00,5.15,0.0,-0.0,0.0,2.76
2021-04-30 06:00:00,4.53,0.0,-0.0,0.0,2.69
2021-04-30 07:00:00,4.08,0.0,-0.0,0.0,2.55
2021-04-30 08:00:00,3.46,0.0,-0.0,0.0,2.34
2021-04-30 09:00:00,2.83,0.0,-0.0,0.0,2.34
2021-04-30 10:00:00,2.31,0.0,-0.0,0.0,2.41
2021-04-30 11:00:00,2.08,125.6,1202.52,41.65,2.41
2021-04-30 12:00:00,4.09,324.5,987.51,69.35,2.0
2021-04-30 13:00:00,7.9,528.9,1004.78,85.9,2.28
2021-04-30 14:00:00,11.12,710.8,1014.34,97.2,2.83
2021-04-30 15:00:00,13.61,852.65,1011.58,104.8,3.38
2021-04-30 16:00:00,19.66,942.8,998.89,108.9,3.55
2021-04-30 17:00:00,18.75,973.7,975.67,110.2,3.66
2021-04-30 18:00:00,17.84,942.9,940.06,109.55,3.77
2021-04-30 19:00:00,16.92,853.5,892.1,104.95,3.88
2021-04-30 20:00:00,16.01,712.55,824.53,97.4,4.0
2021-04-30 21:00:00,15.1,532.55,727.09,86.3,4.11
2021-04-30 22:00:00,14.19,330.4,576.61,70.25,4.22
2021-04-30 23:00:00,13.27,132.65,330.91,43.5,4.33
2021-05-01 00:00:00,12.36,1.35,0.0,1.35,4.44
2021-05-01 01:00:00,11.45,0.0,-0.0,0.0,4.56
2021-05-01 02:00:00,10.53,0.0,-0.0,0.0,4.67
2021-05-01 03:00:00,9.62,0.0,-0.0,0.0,4.78
2021-05-01 04:00:00,8.71,0.0,-0.0,0.0,4.89
2021-05-01 05:00:00,7.8,0.0,-0.0,0.0,5.0
2021-05-01 06:00:00,6.88,0.0,-0.0,0.0,5.11
2021-05-01 07:00:00,5.97,0.0,-0.0,0.0,5.23
2021-05-01 08:00:00,7.91,0.0,-0.0,0.0,3.31
2021-05-01 09:00:00,8.28,0.0,-0.0,0.0,3.1
2021-05-01 10:00:00,9.08,0.0,-0.0,0.0,2.69
2021-05-01 11:00:00,10.26,62.55,87.42,56.1,2.48
2021-05-01 12:00:00,13.0,133.15,50.94,119.8,3.38
2021-05-01 13:00:00,16.24,187.05,38.6,169.9,5.52
2021-05-01 14:00:00,18.45,260.65,72.2,216.75,7.24
2021-05-01 15:00:00,19.52,450.85,168.03,326.15,7.17
2021-05-01 16:00:00,21.26,533.35,286.34,293.55,7.52
2021-05-01 17:00:00,22.58,439.65,140.62,314.85,8.0
2021-05-01 18:00:00,21.07,438.4,156.05,299.7,7.59
2021-05-01 19:00:00,21.58,265.75,36.01,235.45,5.86
2021-05-01 20:00:00,20.23,206.05,16.17,193.95,5.31
2021-05-01 21:00:00,19.61,156.3,38.14,132.8,4.69
2021-05-01 22:00:00,19.39,121.3,92.88,79.15,3.72
2021-05-01 23:00:00,19.14,45.3,11.57,42.15,3.86
2021-05-02 00:00:00,18.38,3.95,0.0,3.95,3.93
2021-05-02 01:00:00,17.54,0.0,-0.0,0.0,3.59
2021-05-02 02:00:00,16.91,0.0,-0.0,0.0,2.97
2021-05-02 03:00:00,16.09,0.0,-0.0,0.0,2.34
2021-05-02 04:00:00,15.1,0.0,-0.0,0.0,2.41
2021-05-02 05:00:00,14.08,0.0,-0.0,0.0,2.76
2021-05-02 06:00:00,13.03,0.0,-0.0,0.0,2.83
2021-05-02 07:00:00,13.56,0.0,-0.0,0.0,1.79
2021-05-02 08:00:00,12.72,0.0,-0.0,0.0,2.28
2021-05-02 09:00:00,12.17,0.0,-0.0,0.0,2.07
2021-05-02 10:00:00,12.06,0.0,-0.0,0.0,1.38
2021-05-02 11:00:00,11.47,84.0,517.61,43.8,1.24
2021-05-02 12:00:00,12.2,193.1,309.0,111.0,1.17
2021-05-02 13:00:00,13.21,344.5,339.89,192.35,1.45
2021-05-02 14:00:00,14.85,465.7,352.72,250.15,1.86
2021-05-02 15:00:00,16.32,593.65,391.71,301.85,2.07
2021-05-02 16:00:00,17.84,538.75,263.92,317.05,1.79
2021-05-02 17:00:00,18.95,479.15,198.45,302.55,1.72
2021-05-02 18:00:00,19.62,283.4,55.94,233.55,1.79
2021-05-02 19:00:00,18.09,274.85,76.22,210.55,1.24
2021-05-02 20:00:00,17.58,363.05,129.34,265.95,2.9
2021-05-02 21:00:00,17.46,160.5,19.72,148.3,3.45
2021-05-02 22:00:00,16.03,52.55,0.0,52.55,3.31
2021-05-02 23:00:00,14.82,35.6,7.82,33.45,2.97
2021-05-03 00:00:00,14.29,3.35,0.55,3.3,2.48
2021-05-03 01:00:00,14.06,0.0,-0.0,0.0,1.93
2021-05-03 02:00:00,13.98,0.0,-0.0,0.0,0.76
2021-05-03 03:00:00,13.93,0.0,-0.0,0.0,1.17
2021-05-03 04:00:00,14.22,0.0,-0.0,0.0,1.59
2021-05-03 05:00:00,14.51,0.0,-0.0,0.0,1.86
2021-05-03 06:00:00,14.58,0.0,-0.0,0.0,1.93
2021-05-03 07:00:00,14.64,0.0,-0.0,0.0,2.28
2021-05-03 08:00:00,14.52,0.0,-0.0,0.0,2.07
2021-05-03 09:00:00,14.36,0.0,-0.0,0.0,1.79
2021-05-03 10:00:00,14.21,0.0,-0.0,0.0,1.72
2021-05-03 11:00:00,14.03,37.3,56.46,32.7,1.72
2021-05-03 12:00:00,14.2,97.1,8.73,94.75,1.72
2021-05-03 13:00:00,14.3,172.7,24.17,161.8,1.86
2021-05-03 14:00:00,14.24,157.55,4.48,154.8,2.55
2021-05-03 15:00:00,13.6,198.3,7.76,192.5,3.03
2021-05-03 16:00:00,12.79,205.25,7.54,198.9,3.79
2021-05-03 17:00:00,12.19,295.1,39.84,259.55,4.0
2021-05-03 18:00:00,12.02,351.95,50.09,307.2,4.28
2021-05-03 19:00:00,11.53,312.05,42.32,276.25,4.28
2021-05-03 20:00:00,11.57,211.75,10.29,204.0,4.41
2021-05-03 21:00:00,11.29,112.15,7.0,107.8,3.86
2021-05-03 22:00:00,10.94,64.55,0.76,64.2,3.52
2021-05-03 23:00:00,10.61,22.85,0.9,22.6,3.59
2021-05-04 00:00:00,10.26,2.9,2.15,2.7,3.45
2021-05-04 01:00:00,9.94,0.0,-0.0,0.0,3.17
2021-05-04 02:00:00,9.67,0.0,-0.0,0.0,2.9
2021-05-04 03:00:00,9.55,0.0,-0.0,0.0,3.03
2021-05-04 04:00:00,9.39,0.0,-0.0,0.0,2.97
2021-05-04 05:00:00,9.23,0.0,-0.0,0.0,2.55
2021-05-04 06:00:00,8.89,0.0,-0.0,0.0,1.93
2021-05-04 07:00:00,8.92,0.0,-0.0,0.0,2.07
2021-05-04 08:00:00,8.77,0.0,-0.0,0.0,1.59
2021-05-04 09:00:00,8.66,0.0,-0.0,0.0,1.93
2021-05-04 10:00:00,8.27,0.0,-0.0,0.0,2.34
2021-05-04 11:00:00,8.15,52.2,179.01,36.95,2.69
2021-05-04 12:00:00,8.38,202.85,417.34,89.05,2.97
2021-05-04 13:00:00,9.19,243.3,204.49,150.45,2.76
2021-05-04 14:00:00,9.8,367.55,196.29,246.45,2.83
2021-05-04 15:00:00,10.74,503.45,200.52,353.0,3.03
2021-05-04 16:00:00,11.8,442.9,60.48,391.8,3.1
2021-05-04 17:00:00,12.25,395.0,54.22,346.5,2.97
2021-05-04 18:00:00,12.63,370.15,54.77,321.1,2.69
2021-05-04 19:00:00,13.21,365.85,73.94,303.15,2.62
2021-05-04 20:00:00,13.38,356.4,94.28,285.2,2.55
2021-05-04 21:00:00,13.48,298.05,136.92,212.7,2.41
2021-05-04 22:00:00,13.36,218.45,202.37,125.05,2.28
2021-05-04 23:00:00,12.94,104.15,101.53,75.65,2.07
2021-05-05 00:00:00,12.0,8.7,3.12,8.4,1.66
2021-05-05 01:00:00,10.7,0.0,-0.0,0.0,1.86
2021-05-05 02:00:00,9.77,0.0,-0.0,0.0,2.0
2021-05-05 03:00:00,9.17,0.0,-0.0,0.0,2.07
2021-05-05 04:00:00,8.64,0.0,-0.0,0.0,1.66
2021-05-05 05:00:00,7.85,0.0,-0.0,0.0,1.45
2021-05-05 06:00:00,7.24,0.0,-0.0,0.0,1.59
2021-05-05 07:00:00,7.1,0.0,-0.0,0.0,1.38
